Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
1857,251.793513,-1.919484,251.793503,-1.919464,408,629,408.179,629.365,1,+3280.22,1.0000,+64.7355,D.N.,-8.7898,+0.0214,0,B,12.518715,10.993237,13.647683,11.386386,14.326725,0.000000,4.362754,3.039505,5,5,5,0,8,15,79.04,0,503,3.30,/Users/spicyboiii/Desktop/M12_V.fits
1858,251.772939,-1.919540,251.772899,-1.919559,779,628,779.719,627.651,1,+589.124,1.0000,+54.0272,D.N.,-6.9255,+0.0996,0,B,11.099432,10.108433,14.109386,9.123299,16.926054,0.000000,9.358879,4.867895,5,5,5,0,8,15,79.04,0,509,3.57,/Users/spicyboiii/Desktop/M12_V.fits
1859,251.743436,-1.919540,251.743818,-1.919421,1311,628,1304.113,630.142,1,+927.675,1.0000,+53.4590,D.N.,-7.4185,+0.0626,0,B,9.711076,8.218745,13.656408,8.613290,18.390352,0.000000,12.329249,4.424732,5,5,5,0,8,15,79.04,0,502,2.81,/Users/spicyboiii/Desktop/M12_V.fits
1860,251.736504,-1.919484,251.736447,-1.919492,1436,629,1437.016,628.865,1,+904.844,1.0000,+34.0377,D.N.,-7.3914,+0.0408,0,B,8.671200,8.921968,8.656364,8.391092,8.812030,0.000000,1.650628,1.606720,5,5,5,0,8,15,79.04,0,510,3.79,/Users/spicyboiii/Desktop/M12_V.fits
1861,251.728962,-1.919484,251.728956,-1.919491,1572,629,1572.095,628.876,1,+265.745,1.0000,+21.9733,D.N.,-6.0612,+0.0898,0,B,8.591727,8.951934,8.604762,8.424694,8.744223,0.000000,1.557008,1.485910,5,5,5,0,8,15,79.04,0,509,3.39,/Users/spicyboiii/Desktop/M12_V.fits
1862,251.725302,-1.919484,251.725284,-1.919471,1638,629,1638.315,629.241,1,+1842.48,1.0000,+45.4914,D.N.,-8.1635,+0.0268,0,B,8.530356,8.718758,8.503713,8.285408,8.626195,0.000000,1.449895,1.520888,5,5,5,0,8,15,79.04,0,514,3.26,/Users/spicyboiii/Desktop/M12_V.fits
1863,251.806379,-1.919539,251.806337,-1.919475,176,628,176.755,629.168,1,+1490.99,1.0000,+60.7190,D.N.,-7.9337,+0.0442,0,B,12.879064,12.340149,16.223377,12.028672,19.093235,0.000000,10.077459,4.721230,5,5,5,0,8,15,79.04,0,504,3.83,/Users/spicyboiii/Desktop/M12_V.fits
1864,251.806213,-1.919373,251.806341,-1.919473,179,631,176.690,629.205,1,+1499.60,1.0000,+60.7898,D.N.,-7.9399,+0.0440,0,B,12.879064,12.340149,16.223377,12.015622,19.093235,0.000000,10.077459,4.721230,5,5,5,0,8,15,79.04,0,504,3.80,/Users/spicyboiii/Desktop/M12_V.fits
1865,251.783808,-1.919540,251.783787,-1.919500,583,628,583.383,628.715,1,+2116.06,1.0000,+49.3881,D.N.,-8.3138,+0.0253,0,B,10.395885,10.384515,10.464256,11.086021,10.631172,0.000000,1.878321,1.813217,5,5,5,0,8,15,79.04,0,510,3.47,/Users/spicyboiii/Desktop/M12_V.fits
1866,251.768613,-1.919429,251.768650,-1.919407,857,630,856.331,630.402,1,+1088.97,1.0000,+81.7234,D.N.,-7.5925,+0.0815,0,B,11.083877,9.901180,21.406044,9.524666,40.057562,0.000000,33.892284,7.526817,5,5,5,0,8,15,79.04,0,500,3.42,/Users/spicyboiii/Desktop/M12_V.fits
1867,251.793180,-1.919429,251.793504,-1.919464,414,630,408.163,629.368,1,+3279.69,1.0000,+64.7313,D.N.,-8.7896,+0.0214,0,B,12.518715,10.993237,13.647683,11.312117,14.326725,0.000000,4.362754,3.039505,5,5,5,0,8,15,79.04,0,503,2.81,/Users/spicyboiii/Desktop/M12_V.fits
1868,251.761126,-1.919429,251.761122,-1.919394,992,630,992.075,630.628,1,+561.824,1.0000,+28.4680,D.N.,-6.8740,+0.0550,0,B,9.387008,9.772546,9.415619,9.571980,9.559534,0.000000,1.654152,1.589206,5,5,5,0,8,15,79.04,0,506,3.69,/Users/spicyboiii/Desktop/M12_V.fits
1869,251.810926,-1.919318,251.810901,-1.919324,94,632,94.457,631.882,1,+2714.14,1.0000,+156.530,D.N.,-8.5841,+0.0626,0,B,19.985020,14.255563,29.002796,11.809485,36.414061,0.000000,22.040763,14.857048,5,5,5,0,8,15,79.04,0,499,0.28,/Users/spicyboiii/Desktop/M12_V.fits
1870,251.779372,-1.919374,251.779323,-1.919385,663,631,663.886,630.796,1,+855.197,1.0000,+33.0813,D.N.,-7.3302,+0.0420,0,B,9.549002,8.715077,9.551588,10.234887,9.676140,0.000000,1.549040,1.560892,5,5,5,0,8,15,79.04,0,513,3.89,/Users/spicyboiii/Desktop/M12_V.fits
1871,251.755636,-1.919263,251.755611,-1.919273,1091,633,1091.464,632.824,1,+1421.20,1.0000,+42.6329,D.N.,-7.8816,+0.0326,0,B,9.610073,9.394773,10.923431,9.133463,12.170719,0.000000,5.372387,2.005093,5,5,5,0,8,15,79.04,0,502,3.53,/Users/spicyboiii/Desktop/M12_V.fits
1872,251.811148,-1.919373,251.810898,-1.919324,90,631,94.513,631.887,1,+2713.53,1.0000,+157.562,D.N.,-8.5838,+0.0630,0,B,19.726515,14.104462,28.829420,11.837559,36.568212,0.000000,22.519257,14.964328,5,5,5,0,8,15,79.04,0,498,2.65,/Users/spicyboiii/Desktop/M12_V.fits
1873,251.764676,-1.918986,251.764653,-1.918986,928,638,928.415,637.990,1,+19075.5,1.0000,+139.609,D.N.,-10.7012,+0.0079,0,B,10.643907,10.015006,10.855929,9.633327,11.060235,0.000000,2.118115,2.055167,5,5,5,0,8,15,79.04,0,509,3.34,/Users/spicyboiii/Desktop/M12_V.fits
1874,251.802663,-1.919152,251.802618,-1.919159,243,635,243.822,634.859,1,+2552.11,1.0000,+62.9264,D.N.,-8.5172,+0.0268,0,B,12.789380,12.199591,15.749560,12.310000,18.013599,0.000000,8.751816,3.777102,5,5,5,0,8,15,79.04,0,500,3.58,/Users/spicyboiii/Desktop/M12_V.fits
1875,251.801166,-1.919207,251.801025,-1.918997,270,634,272.540,637.790,1,+2239.10,1.0000,+86.3360,D.N.,-8.3752,+0.0419,0,B,15.846581,13.611121,20.833430,12.414395,24.937454,0.000000,13.719347,7.271442,5,5,5,0,8,15,79.04,0,501,2.80,/Users/spicyboiii/Desktop/M12_V.fits
1876,251.801000,-1.918930,251.801024,-1.918997,273,639,272.554,637.790,1,+2239.93,1.0000,+86.3409,D.N.,-8.3756,+0.0418,0,B,15.846581,13.611121,20.833430,12.283361,24.937454,0.000000,13.719347,7.271442,5,5,5,0,8,15,79.04,0,501,3.35,/Users/spicyboiii/Desktop/M12_V.fits
1877,251.794955,-1.919152,251.795104,-1.919036,382,635,379.308,637.095,1,+2860.41,1.0000,+68.4229,D.N.,-8.6411,+0.0260,0,B,12.505693,12.563120,16.953115,11.565169,21.815572,0.000000,13.743601,4.298935,5,5,5,0,8,15,79.04,0,503,3.12,/Users/spicyboiii/Desktop/M12_V.fits
1878,251.782200,-1.919152,251.782212,-1.919108,612,635,611.785,635.794,1,+1601.70,1.0000,+51.5535,D.N.,-8.0115,+0.0349,0,B,11.006191,10.211749,12.964907,10.656521,14.683511,0.000000,6.900111,3.272896,5,5,5,0,8,15,79.04,0,502,3.78,/Users/spicyboiii/Desktop/M12_V.fits
1879,251.773715,-1.919097,251.773690,-1.919081,765,636,765.454,636.288,1,+1769.09,1.0000,+67.6669,D.N.,-8.1194,+0.0415,0,B,10.828009,10.907209,14.767954,9.097078,18.874731,0.000000,11.766000,5.338484,5,5,5,0,8,15,79.04,0,502,4.00,/Users/spicyboiii/Desktop/M12_V.fits
1880,251.773105,-1.919152,251.773137,-1.918744,776,635,775.428,642.363,1,+3822.79,1.0000,+68.9667,D.N.,-8.9560,+0.0196,0,B,10.676214,10.905353,12.608277,9.060454,14.309278,0.000000,6.773371,3.076086,5,5,5,0,8,15,79.04,0,500,3.38,/Users/spicyboiii/Desktop/M12_V.fits
1881,251.773105,-1.918764,251.773142,-1.918744,776,642,775.336,642.356,1,+3822.79,1.0000,+68.9667,D.N.,-8.9560,+0.0196,0,B,10.676214,10.905353,12.608277,9.024476,14.309278,0.000000,6.773371,3.076086,5,5,5,0,8,15,79.04,0,500,3.57,/Users/spicyboiii/Desktop/M12_V.fits
1882,251.746541,-1.919152,251.746554,-1.919149,1255,635,1254.778,635.056,1,+484.183,1.0000,+27.9165,D.N.,-6.7125,+0.0626,0,B,9.129591,9.134196,9.187337,8.913990,9.359071,0.000000,1.786427,1.732613,5,5,5,0,8,15,79.04,0,509,3.47,/Users/spicyboiii/Desktop/M12_V.fits
1883,251.768946,-1.918875,251.769010,-1.918649,851,640,849.844,644.082,1,+19556.3,1.0000,+143.557,D.N.,-10.7282,+0.0080,0,B,11.607409,9.676706,12.656790,9.436172,13.336880,0.000000,4.208702,3.268251,5,5,5,0,8,15,79.04,0,504,3.46,/Users/spicyboiii/Desktop/M12_V.fits
1884,251.762402,-1.918875,251.762376,-1.918884,969,640,969.467,639.832,1,+4228.18,1.0000,+68.6044,D.N.,-9.0654,+0.0176,0,B,10.012028,9.875688,12.461172,9.594068,15.409403,0.000000,9.073858,2.200170,5,5,5,0,8,15,79.04,0,496,3.51,/Users/spicyboiii/Desktop/M12_V.fits
1885,251.744434,-1.918986,251.744428,-1.918970,1293,638,1293.110,638.286,1,+883.491,1.0000,+34.5525,D.N.,-7.3655,+0.0425,0,B,9.072667,8.712790,9.573776,8.785265,10.051379,0.000000,3.064588,1.774698,5,5,5,0,8,15,79.04,0,503,3.27,/Users/spicyboiii/Desktop/M12_V.fits
1886,251.709108,-1.918930,251.709131,-1.918924,1930,639,1929.595,639.099,1,+1062.40,1.0000,+35.8946,D.N.,-7.5657,+0.0367,0,B,8.218933,7.374437,8.289950,7.923455,8.428144,0.000000,1.521463,1.517374,5,5,5,0,8,15,79.04,0,513,3.04,/Users/spicyboiii/Desktop/M12_V.fits
1887,251.795232,-1.918985,251.795105,-1.919036,377,638,379.302,637.090,1,+2860.41,1.0000,+68.4229,D.N.,-8.6411,+0.0260,0,B,12.505693,12.563120,16.953115,11.580188,21.815572,0.000000,13.743601,4.298935,5,5,5,0,8,15,79.04,0,503,3.57,/Users/spicyboiii/Desktop/M12_V.fits
1888,251.782865,-1.918986,251.782869,-1.918954,600,638,599.937,638.568,1,+2112.83,1.0000,+71.1214,D.N.,-8.3122,+0.0365,0,B,12.142962,11.240061,16.919963,10.843389,22.638659,0.000000,15.055650,5.469121,5,5,5,0,8,15,79.04,0,505,3.40,/Users/spicyboiii/Desktop/M12_V.fits
1889,251.810483,-1.918985,251.810490,-1.918875,102,638,101.873,639.987,1,+1879.05,1.0000,+130.339,D.N.,-8.1848,+0.0753,0,B,14.535342,11.979185,24.275614,11.710232,34.536931,0.000000,24.590970,12.362309,5,5,5,0,8,15,79.04,0,495,3.91,/Users/spicyboiii/Desktop/M12_V.fits
1890,251.810427,-1.918708,251.810487,-1.918874,103,643,101.916,640.011,1,+1847.78,1.0000,+130.219,D.N.,-8.1666,+0.0765,0,B,14.535342,11.979185,24.275614,11.674042,34.536931,0.000000,24.590970,12.362309,5,5,5,0,8,15,79.04,0,495,4.34,/Users/spicyboiii/Desktop/M12_V.fits
1891,251.769057,-1.918598,251.769012,-1.918649,849,645,849.804,644.084,1,+19547.0,1.0000,+143.524,D.N.,-10.7277,+0.0080,0,B,11.607409,9.676706,12.656790,9.385352,13.336880,0.000000,4.208702,3.268251,5,5,5,0,8,15,79.04,0,504,3.67,/Users/spicyboiii/Desktop/M12_V.fits
1892,251.755193,-1.918930,251.755165,-1.918926,1099,639,1099.490,639.080,1,+505.961,1.0000,+29.9754,D.N.,-6.7603,+0.0643,0,B,9.338428,9.357129,10.106295,9.087130,10.856543,0.000000,3.969725,1.995459,5,5,5,0,8,15,79.04,0,502,15.70,/Users/spicyboiii/Desktop/M12_V.fits
1893,251.756135,-1.918764,251.756134,-1.918757,1082,642,1082.027,642.125,1,+1251.24,1.0000,+39.6281,D.N.,-7.7434,+0.0344,0,B,9.206633,8.371343,9.977789,9.176925,10.650970,0.000000,3.730237,1.798862,5,5,5,0,8,15,79.04,0,501,3.22,/Users/spicyboiii/Desktop/M12_V.fits
1894,251.773271,-1.918431,251.773142,-1.918744,773,648,775.334,642.362,1,+3822.79,1.0000,+68.9667,D.N.,-8.9560,+0.0196,0,B,10.676214,10.905353,12.608277,9.028248,14.309278,0.000000,6.773371,3.076086,5,5,5,0,8,15,79.04,0,500,2.60,/Users/spicyboiii/Desktop/M12_V.fits
1895,251.770998,-1.918709,251.770967,-1.918692,814,643,814.546,643.293,1,+2249.50,1.0000,+50.7503,D.N.,-8.3802,+0.0245,0,B,9.836788,9.664064,10.334355,9.233459,10.735499,0.000000,2.910163,1.817240,5,5,5,0,8,15,79.04,0,498,3.82,/Users/spicyboiii/Desktop/M12_V.fits
1896,251.738833,-1.918764,251.738818,-1.918740,1394,642,1394.266,642.432,1,+564.434,1.0000,+28.0266,D.N.,-6.8790,+0.0539,0,B,8.920051,7.556993,9.044359,8.139214,9.241726,0.000000,1.901646,1.497406,5,5,5,0,8,15,79.04,0,502,3.23,/Users/spicyboiii/Desktop/M12_V.fits
1897,251.810871,-1.918763,251.810897,-1.918586,95,642,94.534,645.200,1,+7299.68,1.0000,+137.805,D.N.,-9.6583,+0.0205,0,B,14.221365,11.425460,21.491533,11.724189,26.909641,0.000000,16.209971,10.895858,5,5,5,0,8,15,79.04,0,505,3.77,/Users/spicyboiii/Desktop/M12_V.fits
1898,251.810926,-1.918486,251.810897,-1.918586,94,647,94.539,645.197,1,+7300.12,1.0000,+137.807,D.N.,-9.6583,+0.0205,0,B,14.221365,11.425460,21.491533,11.729050,26.909641,0.000000,16.209971,10.895858,5,5,5,0,8,15,79.04,0,505,3.47,/Users/spicyboiii/Desktop/M12_V.fits
1899,251.772162,-1.918709,251.772126,-1.918706,793,643,793.656,643.041,1,+845.905,1.0000,+33.2685,D.N.,-7.3183,+0.0427,0,B,9.853518,9.459960,9.899418,9.119515,10.048817,0.000000,1.728034,1.629255,5,5,5,0,8,15,79.04,0,510,3.52,/Users/spicyboiii/Desktop/M12_V.fits
1900,251.806545,-1.918597,251.806551,-1.918608,173,645,172.891,644.800,1,+5571.79,1.0000,+80.9222,D.N.,-9.3650,+0.0158,0,B,13.183752,13.667126,14.457930,11.825827,15.429714,0.000000,5.394687,3.145511,5,5,5,0,8,15,79.04,0,499,4.42,/Users/spicyboiii/Desktop/M12_V.fits
1901,251.786526,-1.918708,251.786514,-1.918645,534,643,534.206,644.139,1,+6343.49,1.0000,+88.6037,D.N.,-9.5058,+0.0152,0,B,12.002585,10.632112,15.080476,10.790952,18.661052,0.000000,11.002467,3.911398,5,5,5,0,8,15,79.04,0,504,3.51,/Users/spicyboiii/Desktop/M12_V.fits
1902,251.786636,-1.918376,251.786522,-1.918648,532,649,534.061,644.083,1,+6354.73,1.0000,+88.6671,D.N.,-9.5077,+0.0151,0,B,12.002585,10.632112,15.080476,10.736747,18.661052,0.000000,11.002467,3.911398,5,5,5,0,8,15,79.04,0,504,2.82,/Users/spicyboiii/Desktop/M12_V.fits
1903,251.774769,-1.918598,251.774731,-1.918615,746,645,746.687,644.689,1,+3073.88,1.0000,+57.4760,D.N.,-8.7192,+0.0203,0,B,9.615636,9.619007,9.598294,9.479248,9.724696,0.000000,1.564365,1.529634,5,5,5,0,8,15,79.04,0,514,3.82,/Users/spicyboiii/Desktop/M12_V.fits
1904,251.764509,-1.918487,251.764655,-1.918986,931,647,928.375,637.989,1,+19075.5,1.0000,+139.609,D.N.,-10.7012,+0.0079,0,B,10.643907,10.015006,10.855929,9.562737,11.060235,0.000000,2.118115,2.055167,5,5,5,0,8,15,79.04,0,509,7.77,/Users/spicyboiii/Desktop/M12_V.fits
1905,251.714155,-1.918708,251.714148,-1.918680,1839,643,1839.121,643.497,1,+455.694,1.0000,+26.5318,D.N.,-6.6467,+0.0632,0,B,8.372126,7.619103,8.316201,8.231534,8.462816,0.000000,1.569985,1.590186,5,5,5,0,8,15,79.04,0,513,3.59,/Users/spicyboiii/Desktop/M12_V.fits
1906,251.808985,-1.918653,251.808988,-1.918614,129,644,128.959,644.696,1,+2061.30,1.0000,+54.5691,D.N.,-8.2854,+0.0287,0,B,12.017980,10.425075,13.968603,11.512349,16.193887,0.000000,8.200809,3.050751,5,5,5,0,8,15,79.04,0,505,3.28,/Users/spicyboiii/Desktop/M12_V.fits
1907,251.762846,-1.918542,251.762918,-1.918493,961,646,959.698,646.891,1,+3220.86,1.0000,+62.5916,D.N.,-8.7699,+0.0211,0,B,10.011339,9.850173,13.050708,9.561796,17.441540,0.000000,11.582490,2.658111,5,5,5,0,8,15,79.04,0,501,24.68,/Users/spicyboiii/Desktop/M12_V.fits
1908,251.752697,-1.918598,251.752696,-1.918550,1144,645,1144.022,645.861,1,+1303.13,1.0000,+39.2303,D.N.,-7.7875,+0.0327,0,B,9.096682,7.921955,9.027903,8.843406,9.159076,0.000000,1.546062,1.550094,5,5,5,0,8,15,79.04,0,513,3.36,/Users/spicyboiii/Desktop/M12_V.fits
1909,251.752808,-1.918321,251.752693,-1.918549,1142,650,1144.065,645.876,1,+1304.28,1.0000,+39.2449,D.N.,-7.7884,+0.0327,0,B,9.096682,7.921955,9.027903,8.889561,9.159076,0.000000,1.546062,1.550094,5,5,5,0,8,15,79.04,0,513,3.57,/Users/spicyboiii/Desktop/M12_V.fits
1910,251.801499,-1.918597,251.801462,-1.918604,264,645,264.659,644.881,1,+2520.09,1.0000,+74.8444,D.N.,-8.5035,+0.0322,0,B,14.790436,11.869207,17.975782,12.165885,20.445140,0.000000,9.750156,5.587486,5,5,5,0,8,15,79.04,0,499,3.23,/Users/spicyboiii/Desktop/M12_V.fits
1911,251.793402,-1.918487,251.793378,-1.918449,410,647,410.444,647.670,1,+6133.08,1.0000,+80.8279,D.N.,-9.4692,+0.0143,0,B,11.370703,11.117079,11.665582,11.168977,11.874444,0.000000,2.219551,2.014853,5,5,5,0,8,15,79.04,0,503,3.42,/Users/spicyboiii/Desktop/M12_V.fits
1912,251.790629,-1.918376,251.790637,-1.918340,460,649,459.867,649.639,1,+8173.91,1.0000,+93.7133,D.N.,-9.7811,+0.0124,0,B,11.674655,12.163749,12.542501,10.730165,13.178031,0.000000,4.047027,2.486823,5,5,5,0,8,15,79.04,0,508,3.41,/Users/spicyboiii/Desktop/M12_V.fits
1913,251.788855,-1.918431,251.788860,-1.918422,492,648,491.899,648.165,1,+3203.62,1.0000,+59.6206,D.N.,-8.7641,+0.0202,0,B,10.357574,9.938902,10.862404,10.641995,11.217129,0.000000,2.801382,1.887601,5,5,5,0,8,15,79.04,0,504,3.18,/Users/spicyboiii/Desktop/M12_V.fits
1914,251.788966,-1.918099,251.788858,-1.918422,490,654,491.946,648.165,1,+3195.33,1.0000,+59.5511,D.N.,-8.7613,+0.0202,0,B,10.357574,9.938902,10.862404,10.599670,11.217129,0.000000,2.801382,1.887601,5,5,5,0,8,15,79.04,0,504,3.54,/Users/spicyboiii/Desktop/M12_V.fits
1915,251.739332,-1.918431,251.739294,-1.918443,1385,648,1385.695,647.793,1,+434.608,1.0000,+27.9568,D.N.,-6.5952,+0.0698,0,B,9.312159,9.344171,9.636487,8.182509,9.983438,0.000000,2.611663,1.875637,5,5,5,0,8,15,79.04,0,501,3.53,/Users/spicyboiii/Desktop/M12_V.fits
1916,251.760849,-1.918321,251.760852,-1.918304,997,650,996.955,650.292,1,+1227.18,1.0000,+48.8807,D.N.,-7.7223,+0.0432,0,B,9.994677,9.253887,12.776109,9.493036,15.770953,0.000000,9.255484,3.434690,5,5,5,0,8,15,79.04,0,504,14.99,/Users/spicyboiii/Desktop/M12_V.fits
1917,251.760849,-1.918099,251.760855,-1.918304,997,654,996.898,650.294,1,+1235.27,1.0000,+48.9634,D.N.,-7.7294,+0.0430,0,B,9.994677,9.253887,12.776109,9.483053,15.770953,0.000000,9.255484,3.434690,5,5,5,0,8,15,79.04,0,504,5.07,/Users/spicyboiii/Desktop/M12_V.fits
1918,251.783475,-1.918099,251.783429,-1.918129,589,654,589.833,653.459,1,+19461.8,1.0000,+143.005,D.N.,-10.7230,+0.0080,0,B,12.375029,11.176821,13.475166,10.931419,14.120020,0.000000,4.222613,3.165973,5,5,5,0,8,15,79.04,0,501,4.02,/Users/spicyboiii/Desktop/M12_V.fits
1919,251.781091,-1.918321,251.781063,-1.918284,632,650,632.510,650.660,1,+1243.75,1.0000,+46.2428,D.N.,-7.7368,+0.0404,0,B,11.091037,10.492519,13.243393,10.362919,15.476018,0.000000,8.015447,3.012996,5,5,5,0,8,15,79.04,0,503,3.03,/Users/spicyboiii/Desktop/M12_V.fits
1920,251.761293,-1.918376,251.761226,-1.917969,989,649,990.207,656.351,1,+3195.05,1.0000,+60.1058,D.N.,-8.7612,+0.0204,0,B,9.955319,8.385106,10.765439,9.503985,11.356148,0.000000,3.618485,2.058641,5,5,5,0,8,15,79.04,0,503,3.73,/Users/spicyboiii/Desktop/M12_V.fits
1921,251.761237,-1.917988,251.761219,-1.917969,990,656,990.334,656.349,1,+3200.54,1.0000,+60.1514,D.N.,-8.7631,+0.0204,0,B,9.955319,8.385106,10.765439,9.476048,11.356148,0.000000,3.618485,2.058641,5,5,5,0,8,15,79.04,0,503,3.28,/Users/spicyboiii/Desktop/M12_V.fits
1922,251.751477,-1.918265,251.751407,-1.918323,1166,651,1167.264,649.962,1,+843.319,1.0000,+33.0322,D.N.,-7.3150,+0.0425,0,B,8.904931,8.318475,8.932308,8.858930,9.098504,0.000000,1.732788,1.587275,5,5,5,0,8,15,79.04,0,508,0.26,/Users/spicyboiii/Desktop/M12_V.fits
1923,251.747207,-1.918154,251.747190,-1.918154,1243,653,1243.304,653.009,1,+3992.89,1.0000,+65.7357,D.N.,-9.0032,+0.0179,0,B,9.525094,9.541388,10.429727,8.870447,11.688755,0.000000,5.282354,1.825173,5,5,5,0,8,15,79.04,0,503,3.21,/Users/spicyboiii/Desktop/M12_V.fits
1924,251.747207,-1.917655,251.747205,-1.917678,1243,662,1243.038,661.591,1,+2188.10,1.0000,+51.3865,D.N.,-8.3502,+0.0255,0,B,9.505785,9.558879,11.833218,8.831991,15.901343,0.000000,10.632591,2.143158,5,5,5,0,8,15,79.04,0,504,13.00,/Users/spicyboiii/Desktop/M12_V.fits
1925,251.808098,-1.918209,251.808094,-1.917905,145,652,145.080,657.491,1,+5226.90,1.0000,+90.3847,D.N.,-9.2956,+0.0188,0,B,13.646898,13.559075,17.691664,11.610999,21.467249,0.000000,12.171278,5.468528,5,5,5,0,8,15,79.04,0,507,3.62,/Users/spicyboiii/Desktop/M12_V.fits
1926,251.808043,-1.917877,251.808096,-1.917904,146,658,145.035,657.497,1,+5221.80,1.0000,+90.3565,D.N.,-9.2945,+0.0188,0,B,13.646898,13.559075,17.691664,11.602546,21.467249,0.000000,12.171278,5.468528,5,5,5,0,8,15,79.04,0,507,4.34,/Users/spicyboiii/Desktop/M12_V.fits
1927,251.768946,-1.918099,251.769013,-1.918649,851,654,849.785,644.079,1,+19556.3,1.0000,+143.557,D.N.,-10.7282,+0.0080,0,B,11.607409,9.676706,12.656790,9.313054,13.336880,0.000000,4.208702,3.268251,5,5,5,0,8,15,79.04,0,504,8.68,/Users/spicyboiii/Desktop/M12_V.fits
1928,251.705504,-1.917987,251.705488,-1.917956,1995,656,1995.276,656.566,1,+2818.92,1.0000,+55.1673,D.N.,-8.6252,+0.0212,0,B,8.698260,8.923246,8.615321,8.392250,8.746927,0.000000,1.513087,1.512581,5,5,5,0,8,15,79.04,0,514,3.60,/Users/spicyboiii/Desktop/M12_V.fits
1929,251.814975,-1.918098,251.814906,-1.918001,21,654,22.230,655.757,1,+7660.67,1.0000,+98.5771,D.N.,-9.7107,+0.0140,0,B,14.723566,14.359887,17.095000,12.142807,18.624298,0.000000,7.398261,4.568428,5,5,5,0,8,15,79.04,0,503,3.67,/Users/spicyboiii/Desktop/M12_V.fits
1930,251.814864,-1.917876,251.814902,-1.918001,23,658,22.310,655.753,1,+7654.92,1.0000,+98.5480,D.N.,-9.7099,+0.0140,0,B,14.723566,14.359887,17.095000,12.087668,18.624298,0.000000,7.398261,4.568428,5,5,5,0,8,15,79.04,0,503,4.44,/Users/spicyboiii/Desktop/M12_V.fits
1931,251.815030,-1.917655,251.814900,-1.918001,20,662,22.341,655.752,1,+7654.92,1.0000,+98.5480,D.N.,-9.7099,+0.0140,0,B,14.723566,14.359887,17.095000,12.054163,18.624298,0.000000,7.398261,4.568428,5,5,5,0,8,15,79.04,0,503,3.85,/Users/spicyboiii/Desktop/M12_V.fits
1932,251.813477,-1.918043,251.813493,-1.918007,48,655,47.721,655.637,1,+7139.08,1.0000,+91.4329,D.N.,-9.6341,+0.0139,0,B,13.307674,11.816247,16.611755,11.989644,20.976225,0.000000,12.820940,3.521811,5,5,5,0,8,15,79.04,0,506,3.78,/Users/spicyboiii/Desktop/M12_V.fits
1933,251.771386,-1.918043,251.771340,-1.918061,807,655,807.837,654.686,1,+492.139,1.0000,+33.1781,D.N.,-6.7302,+0.0732,0,B,10.005599,9.379550,11.812595,9.148211,13.824770,0.000000,7.189564,2.484677,5,5,5,0,8,15,79.04,0,502,3.52,/Users/spicyboiii/Desktop/M12_V.fits
1934,251.730237,-1.918043,251.730212,-1.918063,1549,655,1549.460,654.646,1,+340.572,1.0000,+24.3431,D.N.,-6.3305,+0.0776,0,B,8.333919,8.135807,8.380345,8.189966,8.529209,0.000000,1.588120,1.602542,5,5,5,0,8,15,79.04,0,514,3.17,/Users/spicyboiii/Desktop/M12_V.fits
1935,251.808542,-1.917932,251.808491,-1.917922,137,657,137.923,657.173,1,+4652.50,1.0000,+136.364,D.N.,-9.1692,+0.0318,0,B,15.927281,13.182092,23.114326,11.558985,28.515719,0.000000,16.716085,11.899107,5,5,5,0,8,15,79.04,0,505,3.08,/Users/spicyboiii/Desktop/M12_V.fits
1936,251.777375,-1.917933,251.777361,-1.917909,699,657,699.256,657.430,1,+1445.24,1.0000,+51.1735,D.N.,-7.8999,+0.0384,0,B,11.133280,10.091348,12.178983,10.098817,12.796383,0.000000,3.930705,3.451418,5,5,5,0,8,15,79.04,0,504,3.32,/Users/spicyboiii/Desktop/M12_V.fits
1937,251.765286,-1.917988,251.765280,-1.917961,917,656,917.099,656.482,1,+511.264,1.0000,+29.3749,D.N.,-6.7716,+0.0624,0,B,9.640646,9.230066,9.956615,9.495236,10.216263,0.000000,2.290894,1.890379,5,5,5,0,8,15,79.04,0,507,3.67,/Users/spicyboiii/Desktop/M12_V.fits
1938,251.757910,-1.917877,251.757918,-1.917846,1050,658,1049.857,658.559,1,+5351.27,1.0000,+75.6710,D.N.,-9.3211,+0.0154,0,B,9.954656,8.952887,10.346426,9.333899,10.690082,0.000000,2.691415,1.950227,5,5,5,0,8,15,79.04,0,503,3.54,/Users/spicyboiii/Desktop/M12_V.fits
1939,251.811869,-1.917932,251.811914,-1.917875,77,657,76.188,658.028,1,+2798.13,1.0000,+72.6623,D.N.,-8.6172,+0.0282,0,B,13.253019,11.274633,16.168301,11.827349,18.161864,0.000000,8.281061,5.017183,5,5,5,0,8,15,79.04,0,502,3.88,/Users/spicyboiii/Desktop/M12_V.fits
