Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
1115,251.753973,-1.933505,251.754233,-1.933577,1121,376,1116.318,374.708,1,+1513.31,1.0000,+42.7664,D.N.,-7.9498,+0.0307,0,B,6.191843,5.750039,6.308412,5.443046,6.651806,0.000000,2.111721,1.788991,5,5,5,0,8,15,79.04,0,501,4.17,C:\Users\lrf44\Desktop\M12_B.fits
1116,251.790850,-1.933782,251.790798,-1.933738,456,371,456.924,371.794,1,+605.777,1.0000,+33.5314,D.N.,-6.9558,+0.0601,0,B,8.003001,8.349873,8.716391,7.762264,9.286430,0.000000,3.206678,2.293471,5,5,5,0,8,15,79.04,0,502,4.41,C:\Users\lrf44\Desktop\M12_B.fits
1117,251.754306,-1.933616,251.754233,-1.933578,1115,374,1116.303,374.695,1,+1512.21,1.0000,+42.7535,D.N.,-7.9490,+0.0307,0,B,6.191843,5.750039,6.308412,5.429493,6.651806,0.000000,2.111721,1.788991,5,5,5,0,8,15,79.04,0,501,3.72,C:\Users\lrf44\Desktop\M12_B.fits
1118,251.783253,-1.933671,251.783232,-1.933628,593,373,593.376,373.780,1,+924.054,1.0000,+55.5103,D.N.,-7.4142,+0.0652,0,B,9.900352,8.348671,11.749365,7.234704,12.921430,0.000000,5.382704,4.677849,5,5,5,0,8,15,79.04,0,502,1.22,C:\Users\lrf44\Desktop\M12_B.fits
1119,251.774047,-1.933671,251.774055,-1.933629,759,373,758.852,373.761,1,+511.218,1.0000,+31.4576,D.N.,-6.7715,+0.0668,0,B,7.002284,6.617267,7.814053,6.545252,8.499362,0.000000,3.346973,2.200996,5,5,5,0,8,15,79.04,0,498,4.55,C:\Users\lrf44\Desktop\M12_B.fits
1120,251.769445,-1.933283,251.768833,-1.933473,842,380,853.025,376.572,1,+122999,1.0000,+378.938,D.N.,-12.7248,+0.0033,0,B,24.942570,16.624992,28.895135,6.490819,32.243214,0.000000,14.321417,14.459222,5,5,5,0,8,15,79.04,0,504,11.56,C:\Users\lrf44\Desktop\M12_B.fits
1121,251.746487,-1.933616,251.746468,-1.933562,1256,374,1256.332,374.966,1,+655.814,1.0000,+29.9168,D.N.,-7.0420,+0.0495,0,B,5.339954,5.327363,5.548320,5.568830,5.766600,0.000000,1.573108,1.560369,5,5,5,0,8,15,79.04,0,511,1.25,C:\Users\lrf44\Desktop\M12_B.fits
1122,251.741718,-1.933616,251.741679,-1.933540,1342,374,1342.691,375.372,1,+232.602,1.0000,+21.6477,D.N.,-5.9165,+0.1010,0,B,5.338974,4.686257,5.290781,5.572547,5.494020,0.000000,1.481946,1.550846,5,5,5,0,8,15,79.04,0,514,4.62,C:\Users\lrf44\Desktop\M12_B.fits
1123,251.804769,-1.933615,251.804789,-1.933570,205,374,204.633,374.825,1,+1239.74,1.0000,+41.8172,D.N.,-7.7333,+0.0366,0,B,9.532125,8.586955,10.086633,9.107558,10.603002,0.000000,3.271821,2.272065,5,5,5,0,8,15,79.04,0,502,4.55,C:\Users\lrf44\Desktop\M12_B.fits
1124,251.803216,-1.933560,251.803218,-1.933510,233,375,232.959,375.910,1,+1355.48,1.0000,+50.4180,D.N.,-7.8302,+0.0404,0,B,9.795969,9.446884,11.173748,8.722288,12.116297,0.000000,4.689999,3.467060,5,5,5,0,8,15,79.04,0,499,3.40,C:\Users\lrf44\Desktop\M12_B.fits
1125,251.764786,-1.933616,251.765131,-1.933299,926,374,919.780,379.717,1,+3630.50,1.0000,+62.6717,D.N.,-8.8999,+0.0187,0,B,7.135956,6.776355,7.233261,6.434141,7.493516,0.000000,1.959667,1.738052,5,5,5,0,8,15,79.04,0,507,4.40,C:\Users\lrf44\Desktop\M12_B.fits
1126,251.803327,-1.933338,251.803216,-1.933509,231,379,233.000,375.925,1,+1355.48,1.0000,+50.4180,D.N.,-7.8302,+0.0404,0,B,9.795969,9.446884,11.173748,8.632258,12.116297,0.000000,4.689999,3.467060,5,5,5,0,8,15,79.04,0,499,2.45,C:\Users\lrf44\Desktop\M12_B.fits
1127,251.791959,-1.933449,251.791924,-1.933421,436,377,436.632,377.512,1,+1243.10,1.0000,+48.5016,D.N.,-7.7363,+0.0424,0,B,9.139788,7.710811,10.141606,7.860140,10.861202,0.000000,3.891507,3.353056,5,5,5,0,8,15,79.04,0,500,3.69,C:\Users\lrf44\Desktop\M12_B.fits
1128,251.782809,-1.933394,251.782827,-1.933385,601,378,600.669,378.163,1,+1606.07,1.0000,+48.9337,D.N.,-8.0144,+0.0331,0,B,8.243584,8.229279,9.137635,7.100376,9.838968,0.000000,3.651771,2.828507,5,5,5,0,8,15,79.04,0,503,5.33,C:\Users\lrf44\Desktop\M12_B.fits
1129,251.779482,-1.933339,251.779553,-1.933936,661,379,659.715,368.222,1,+37501.4,1.0000,+200.406,D.N.,-11.4351,+0.0058,0,B,12.568450,11.938137,13.991558,6.643631,14.898552,0.000000,5.123949,5.201476,5,5,5,0,8,15,79.04,0,508,13.34,C:\Users\lrf44\Desktop\M12_B.fits
1130,251.732401,-1.933450,251.732418,-1.933408,1510,377,1509.694,377.755,1,+145.154,1.0000,+20.5243,D.N.,-5.4046,+0.1535,0,B,5.356907,3.785284,5.408103,5.386824,5.676372,0.000000,1.726136,1.673790,5,5,5,0,8,15,79.04,0,503,0.71,C:\Users\lrf44\Desktop\M12_B.fits
1131,251.731791,-1.933450,251.731776,-1.933394,1521,377,1521.283,377.995,1,+258.449,1.0000,+22.3871,D.N.,-6.0309,+0.0940,0,B,5.366091,5.374952,5.372035,5.383234,5.628983,0.000000,1.682927,1.571245,5,5,5,0,8,15,79.04,0,509,1.84,C:\Users\lrf44\Desktop\M12_B.fits
1132,251.783696,-1.933505,251.784243,-1.932705,585,376,575.146,390.431,1,+77889.6,1.0000,+295.978,D.N.,-12.2287,+0.0041,0,B,19.323040,13.184314,22.255495,7.272480,24.333102,0.000000,9.848050,9.935793,5,5,5,0,8,15,79.04,0,507,62.06,C:\Users\lrf44\Desktop\M12_B.fits
1133,251.772273,-1.933394,251.771755,-1.933423,791,378,800.335,377.475,1,+7984.68,1.0000,+96.1543,D.N.,-9.7556,+0.0131,0,B,9.321279,9.003163,10.255581,6.510585,11.081760,0.000000,4.202807,3.577061,5,5,5,0,8,15,79.04,0,503,11.98,C:\Users\lrf44\Desktop\M12_B.fits
1134,251.771884,-1.933006,251.771750,-1.933424,798,385,800.417,377.461,1,+7984.29,1.0000,+96.1523,D.N.,-9.7556,+0.0131,0,B,9.321279,9.003163,10.255581,6.486883,11.081760,0.000000,4.202807,3.577061,5,5,5,0,8,15,79.04,0,503,7.06,C:\Users\lrf44\Desktop\M12_B.fits
1135,251.765175,-1.933339,251.765132,-1.933299,919,379,919.769,379.716,1,+3630.50,1.0000,+62.6717,D.N.,-8.8999,+0.0187,0,B,7.135956,6.776355,7.233261,6.442396,7.493516,0.000000,1.959667,1.738052,5,5,5,0,8,15,79.04,0,507,4.28,C:\Users\lrf44\Desktop\M12_B.fits
1136,251.748206,-1.933450,251.748177,-1.933389,1225,377,1225.520,378.099,1,+122.216,1.0000,+18.8775,D.N.,-5.2178,+0.1677,0,B,5.346658,5.124926,5.345950,5.430253,5.543006,0.000000,1.466259,1.544677,5,5,5,0,8,15,79.04,0,514,4.61,C:\Users\lrf44\Desktop\M12_B.fits
1137,251.746487,-1.933228,251.746472,-1.933562,1256,381,1256.265,374.968,1,+655.367,1.0000,+29.9093,D.N.,-7.0412,+0.0495,0,B,5.339954,5.327363,5.548320,5.594113,5.766600,0.000000,1.573108,1.560369,5,5,5,0,8,15,79.04,0,511,16.30,C:\Users\lrf44\Desktop\M12_B.fits
1138,251.772605,-1.933394,251.771752,-1.933424,785,378,800.393,377.466,1,+7985.13,1.0000,+96.1567,D.N.,-9.7557,+0.0131,0,B,9.321279,9.003163,10.255581,6.513134,11.081760,0.000000,4.202807,3.577061,5,5,5,0,8,15,79.04,0,503,3.81,C:\Users\lrf44\Desktop\M12_B.fits
1139,251.730183,-1.933394,251.730176,-1.933307,1550,378,1550.127,379.567,1,+104.402,1.0000,+17.6012,D.N.,-5.0468,+0.1830,0,B,5.347749,5.370494,5.251908,5.252198,5.441381,0.000000,1.424797,1.446480,5,5,5,0,8,15,79.04,0,513,2.33,C:\Users\lrf44\Desktop\M12_B.fits
1140,251.717207,-1.933172,251.717218,-1.933207,1784,382,1783.797,381.371,1,+62.4180,1.0000,+16.8907,D.N.,-4.4883,+0.2938,0,B,5.127441,5.322465,5.157199,5.298803,5.372152,0.000000,1.505894,1.507334,5,5,5,0,8,15,79.04,0,515,61.61,C:\Users\lrf44\Desktop\M12_B.fits
1141,251.728187,-1.933172,251.728193,-1.933123,1586,382,1585.894,382.897,1,+102.922,1.0000,+18.4302,D.N.,-5.0313,+0.1944,0,B,5.334148,5.534226,5.321805,4.867122,5.549208,0.000000,1.573842,1.551160,5,5,5,0,8,15,79.04,0,507,3.93,C:\Users\lrf44\Desktop\M12_B.fits
1142,251.811423,-1.933116,251.811392,-1.933079,85,383,85.567,383.673,1,+1562.93,1.0000,+92.9731,D.N.,-7.9849,+0.0646,0,B,16.157810,10.820199,19.336210,9.257226,21.479123,0.000000,9.361476,8.479937,5,5,5,0,8,15,79.04,0,505,4.22,C:\Users\lrf44\Desktop\M12_B.fits
1143,251.806931,-1.933006,251.806897,-1.932989,166,385,166.621,385.295,1,+12847.7,1.0000,+178.148,D.N.,-10.2721,+0.0151,0,B,15.502597,13.205792,22.179733,9.124706,26.972923,0.000000,15.364452,13.847181,5,5,5,0,8,15,79.04,0,504,3.92,C:\Users\lrf44\Desktop\M12_B.fits
1144,251.784251,-1.932729,251.784249,-1.932704,575,390,575.022,390.449,1,+77878.3,1.0000,+295.959,D.N.,-12.2285,+0.0041,0,B,19.323040,13.184314,22.255495,7.195590,24.333102,0.000000,9.848050,9.935793,5,5,5,0,8,15,79.04,0,507,4.05,C:\Users\lrf44\Desktop\M12_B.fits
1145,251.759241,-1.932951,251.759218,-1.932936,1026,386,1026.413,386.273,1,+4169.39,1.0000,+66.4911,D.N.,-9.0502,+0.0173,0,B,6.648940,6.425309,6.894728,6.410105,7.140717,0.000000,1.859958,1.598062,5,5,5,0,8,15,79.04,0,503,3.98,C:\Users\lrf44\Desktop\M12_B.fits
1146,251.810702,-1.933006,251.810729,-1.933009,98,385,97.523,384.939,1,+1313.56,1.0000,+109.727,D.N.,-7.7961,+0.0907,0,B,14.597503,10.740698,20.079670,9.171755,24.615958,0.000000,14.253370,10.426600,5,5,5,0,8,15,79.04,0,500,5.93,C:\Users\lrf44\Desktop\M12_B.fits
1147,251.790351,-1.933062,251.790322,-1.933013,465,384,465.510,384.874,1,+791.507,1.0000,+34.8989,D.N.,-7.2461,+0.0479,0,B,7.975218,7.648175,8.378041,7.756564,8.730472,0.000000,2.457958,2.080555,5,5,5,0,8,15,79.04,0,504,4.13,C:\Users\lrf44\Desktop\M12_B.fits
1148,251.757688,-1.932951,251.757658,-1.932935,1054,386,1054.554,386.287,1,+784.369,1.0000,+31.0193,D.N.,-7.2363,+0.0429,0,B,5.552590,5.753463,5.540053,5.933939,5.713149,0.000000,1.397027,1.346153,5,5,5,0,8,15,79.04,0,514,4.31,C:\Users\lrf44\Desktop\M12_B.fits
1149,251.812255,-1.933006,251.812200,-1.932939,70,385,70.982,386.204,1,+2652.06,1.0000,+82.9426,D.N.,-8.5590,+0.0340,0,B,12.050922,10.763104,14.484848,9.233165,16.453427,0.000000,7.811914,6.548246,5,5,5,0,8,15,79.04,0,502,4.42,C:\Users\lrf44\Desktop\M12_B.fits
1150,251.807541,-1.932950,251.807458,-1.932925,155,386,156.501,386.462,1,+2945.53,1.0000,+152.879,D.N.,-8.6729,+0.0564,0,B,14.103528,9.968812,27.243759,9.109566,45.544597,0.000000,36.534259,14.391251,5,5,5,0,8,15,79.04,0,501,4.83,C:\Users\lrf44\Desktop\M12_B.fits
1151,251.807375,-1.932618,251.807460,-1.932924,158,392,156.465,386.468,1,+2948.39,1.0000,+155.732,D.N.,-8.6740,+0.0573,0,B,13.755150,10.265291,28.338894,9.057384,48.775430,0.000000,39.737911,14.697097,5,5,5,0,8,15,79.04,0,501,4.90,C:\Users\lrf44\Desktop\M12_B.fits
1152,251.779426,-1.932951,251.779403,-1.932957,662,386,662.423,385.899,1,+688.365,1.0000,+50.2654,D.N.,-7.0945,+0.0793,0,B,7.705421,6.513377,11.295296,6.611550,15.469285,0.000000,10.580036,4.319766,5,5,5,0,8,15,79.04,0,504,4.26,C:\Users\lrf44\Desktop\M12_B.fits
1153,251.760905,-1.932896,251.760914,-1.932836,996,387,995.840,388.073,1,+1116.30,1.0000,+36.4834,D.N.,-7.6195,+0.0355,0,B,6.594274,6.434032,6.500042,6.450496,6.687363,0.000000,1.573266,1.477293,5,5,5,0,8,15,79.04,0,507,3.98,C:\Users\lrf44\Desktop\M12_B.fits
1154,251.753030,-1.932896,251.753001,-1.932845,1138,387,1138.532,387.904,1,+800.645,1.0000,+31.3455,D.N.,-7.2586,+0.0425,0,B,5.547948,5.130314,5.546852,5.509567,5.720731,0.000000,1.401082,1.361202,5,5,5,0,8,15,79.04,0,513,4.75,C:\Users\lrf44\Desktop\M12_B.fits
1155,251.750923,-1.932951,251.750872,-1.932938,1176,386,1176.927,386.242,1,+197.537,1.0000,+21.6712,D.N.,-5.7391,+0.1191,0,B,5.325678,4.657509,5.428343,5.474454,5.731412,0.000000,1.840895,1.661973,5,5,5,0,8,15,79.04,0,504,4.01,C:\Users\lrf44\Desktop\M12_B.fits
1156,251.796284,-1.932895,251.796256,-1.932857,358,387,358.511,387.685,1,+843.042,1.0000,+53.8188,D.N.,-7.3146,+0.0693,0,B,10.310677,8.948261,11.864412,7.820452,12.853443,0.000000,4.949216,4.570904,5,5,5,0,8,15,79.04,0,510,4.53,C:\Users\lrf44\Desktop\M12_B.fits
1157,251.754139,-1.932896,251.754104,-1.932850,1118,387,1118.639,387.827,1,+297.658,1.0000,+28.8376,D.N.,-6.1843,+0.1052,0,B,6.224034,6.192905,7.811951,5.442648,9.553600,0.000000,5.505036,2.325830,5,5,5,0,8,15,79.04,0,499,4.93,C:\Users\lrf44\Desktop\M12_B.fits
1158,251.803881,-1.932784,251.803895,-1.932772,221,389,220.755,389.227,1,+2679.87,1.0000,+86.4308,D.N.,-8.5703,+0.0350,0,B,10.715638,8.705017,14.432644,8.615141,16.940577,0.000000,8.879151,6.969273,5,5,5,0,8,15,79.04,0,501,3.80,C:\Users\lrf44\Desktop\M12_B.fits
1159,251.769611,-1.932729,251.769371,-1.932663,839,390,843.321,391.200,1,+2309.19,1.0000,+180.914,D.N.,-8.4086,+0.0851,0,B,9.765239,8.566986,29.294155,6.485588,65.296059,0.000000,58.413679,17.583179,5,5,5,0,8,15,79.04,0,507,55.85,C:\Users\lrf44\Desktop\M12_B.fits
1160,251.769334,-1.932674,251.769373,-1.932663,844,391,843.284,391.202,1,+2321.12,1.0000,+180.947,D.N.,-8.4142,+0.0846,0,B,9.765239,8.566986,29.294155,6.472480,65.296059,0.000000,58.413679,17.583179,5,5,5,0,8,15,79.04,0,507,3.68,C:\Users\lrf44\Desktop\M12_B.fits
1161,251.725192,-1.932784,251.725198,-1.932792,1640,389,1639.900,388.855,1,+174.309,1.0000,+20.3323,D.N.,-5.6033,+0.1266,0,B,5.107412,4.204391,5.119540,4.964538,5.350514,0.000000,1.556607,1.560911,5,5,5,0,8,15,79.04,0,514,4.23,C:\Users\lrf44\Desktop\M12_B.fits
1162,251.797504,-1.932729,251.797475,-1.932689,336,390,336.517,390.717,1,+1687.96,1.0000,+59.0963,D.N.,-8.0684,+0.0380,0,B,9.999978,9.230797,11.866512,7.720643,13.050511,0.000000,5.436988,4.276451,5,5,5,0,8,15,79.04,0,500,0.80,C:\Users\lrf44\Desktop\M12_B.fits
1163,251.778040,-1.932729,251.778001,-1.932707,687,390,687.698,390.394,1,+1284.07,1.0000,+38.7256,D.N.,-7.7715,+0.0327,0,B,6.612162,6.236054,6.701639,6.528152,6.867898,0.000000,1.503479,1.482247,5,5,5,0,8,15,79.04,0,514,4.39,C:\Users\lrf44\Desktop\M12_B.fits
1164,251.740719,-1.932618,251.740659,-1.932596,1360,392,1361.089,392.394,1,+1475.01,1.0000,+40.6725,D.N.,-7.9220,+0.0299,0,B,5.566293,4.908468,5.548078,5.482316,5.728713,0.000000,1.428626,1.350972,5,5,5,0,8,15,79.04,0,512,4.70,C:\Users\lrf44\Desktop\M12_B.fits
1165,251.804547,-1.932729,251.804520,-1.932672,209,390,209.488,391.015,1,+1420.62,1.0000,+60.2741,D.N.,-7.8812,+0.0461,0,B,9.717814,8.162095,12.829875,8.816285,15.780296,0.000000,9.196767,4.737115,5,5,5,0,8,15,79.04,0,502,1.15,C:\Users\lrf44\Desktop\M12_B.fits
1166,251.798502,-1.932784,251.798263,-1.932687,318,389,322.312,390.757,1,+739.809,1.0000,+44.0445,D.N.,-7.1728,+0.0646,0,B,9.500950,10.159706,11.050897,7.680087,12.272035,0.000000,5.342059,3.487584,5,5,5,0,8,15,79.04,0,500,4.05,C:\Users\lrf44\Desktop\M12_B.fits
1167,251.791515,-1.932729,251.791511,-1.932680,444,390,444.070,390.881,1,+614.550,1.0000,+39.4785,D.N.,-6.9714,+0.0697,0,B,8.191523,7.799552,9.456118,7.832397,10.412800,0.000000,4.364159,3.096806,5,5,5,0,8,15,79.04,0,506,4.62,C:\Users\lrf44\Desktop\M12_B.fits
1168,251.798225,-1.932673,251.798264,-1.932687,323,391,322.294,390.761,1,+747.566,1.0000,+44.1324,D.N.,-7.1841,+0.0641,0,B,9.500950,10.159706,11.050897,7.662180,12.272035,0.000000,5.342059,3.487584,5,5,5,0,8,15,79.04,0,500,4.36,C:\Users\lrf44\Desktop\M12_B.fits
1169,251.747485,-1.932674,251.747423,-1.932679,1238,391,1239.111,390.900,1,+109.007,1.0000,+19.4877,D.N.,-5.0936,+0.1941,0,B,5.542222,5.109365,5.587053,5.420512,5.812338,0.000000,1.604103,1.660124,5,5,5,0,8,15,79.04,0,511,3.18,C:\Users\lrf44\Desktop\M12_B.fits
1170,251.704952,-1.932673,251.704989,-1.932612,2005,391,2004.321,392.104,1,+71.5637,1.0000,+17.5078,D.N.,-4.6367,+0.2656,0,B,5.198267,5.389190,5.199662,5.025307,5.399153,0.000000,1.455506,1.547063,5,5,5,0,8,15,79.04,0,513,0.97,C:\Users\lrf44\Desktop\M12_B.fits
1171,251.805490,-1.932618,251.805495,-1.932572,192,392,191.907,392.830,1,+1465.59,1.0000,+52.6838,D.N.,-7.9150,+0.0390,0,B,9.894719,8.292948,11.300559,9.072164,12.194025,0.000000,4.586241,3.644485,5,5,5,0,8,15,79.04,0,501,1.04,C:\Users\lrf44\Desktop\M12_B.fits
1172,251.799390,-1.932618,251.799370,-1.932624,302,392,302.354,391.889,1,+1139.32,1.0000,+39.0241,D.N.,-7.6416,+0.0372,0,B,8.552095,8.516503,9.060614,7.749544,9.416959,0.000000,2.568561,1.972838,5,5,5,0,8,15,79.04,0,503,3.58,C:\Users\lrf44\Desktop\M12_B.fits
1173,251.762624,-1.932618,251.763137,-1.931897,965,392,955.735,405.025,1,+62504.4,1.0000,+262.144,D.N.,-11.9898,+0.0046,0,B,15.240354,12.354152,17.886451,6.466289,19.540408,0.000000,7.875580,7.947551,5,5,5,0,8,15,79.04,0,507,10.67,C:\Users\lrf44\Desktop\M12_B.fits
1174,251.706172,-1.932562,251.706111,-1.932557,1983,393,1984.102,393.091,1,+123.008,1.0000,+18.2987,D.N.,-5.2248,+0.1615,0,B,5.374443,6.044675,5.269069,5.152052,5.483485,0.000000,1.519874,1.468964,5,5,5,0,8,15,79.04,0,513,2.71,C:\Users\lrf44\Desktop\M12_B.fits
1175,251.802939,-1.932562,251.803011,-1.932397,238,393,236.701,395.990,1,+2761.41,1.0000,+74.6471,D.N.,-8.6028,+0.0293,0,B,11.604674,8.887382,13.654781,8.307692,14.887625,0.000000,5.937882,5.340554,5,5,5,0,8,15,79.04,0,503,5.46,C:\Users\lrf44\Desktop\M12_B.fits
1176,251.800332,-1.932507,251.800301,-1.932509,285,394,285.566,393.964,1,+1085.22,1.0000,+39.3768,D.N.,-7.5888,+0.0394,0,B,8.711508,8.877659,9.147593,7.834937,9.517858,0.000000,2.631530,2.172934,5,5,5,0,8,15,79.04,0,503,0.28,C:\Users\lrf44\Desktop\M12_B.fits
1177,251.781312,-1.932563,251.781303,-1.932554,628,393,628.163,393.163,1,+744.705,1.0000,+31.3983,D.N.,-7.1800,+0.0458,0,B,6.793076,6.785082,6.942272,6.819681,7.149250,0.000000,1.709506,1.565195,5,5,5,0,8,15,79.04,0,506,4.11,C:\Users\lrf44\Desktop\M12_B.fits
1178,251.809981,-1.932507,251.809977,-1.932436,111,394,111.082,395.288,1,+1599.19,1.0000,+193.990,D.N.,-8.0097,+0.1317,0,B,13.943712,9.839916,29.659645,9.086938,46.227824,0.000000,35.494038,19.117801,5,5,5,0,8,15,79.04,0,502,32.59,C:\Users\lrf44\Desktop\M12_B.fits
1179,251.744268,-1.932452,251.744252,-1.932426,1296,395,1296.294,395.464,1,+147.624,1.0000,+18.0984,D.N.,-5.4229,+0.1331,0,B,5.339385,5.336438,5.316166,5.599949,5.520604,0.000000,1.489891,1.353818,5,5,5,0,8,15,79.04,0,513,1.65,C:\Users\lrf44\Desktop\M12_B.fits
1180,251.806654,-1.932452,251.806671,-1.932450,171,395,170.695,395.031,1,+1927.96,1.0000,+167.205,D.N.,-8.2127,+0.0942,0,B,12.167828,8.854182,27.381004,9.035391,48.193835,0.000000,39.699777,16.245580,5,5,5,0,8,15,79.04,0,501,6.25,C:\Users\lrf44\Desktop\M12_B.fits
1181,251.767115,-1.932397,251.767096,-1.932383,884,396,884.347,396.254,1,+1011.39,1.0000,+35.1630,D.N.,-7.5123,+0.0377,0,B,7.135840,7.502481,7.172334,6.368437,7.351324,0.000000,1.613893,1.514358,5,5,5,0,8,15,79.04,0,514,3.73,C:\Users\lrf44\Desktop\M12_B.fits
1182,251.759851,-1.932397,251.759812,-1.932382,1015,396,1015.708,396.267,1,+492.511,1.0000,+43.0605,D.N.,-6.7310,+0.0949,0,B,7.137794,5.399842,10.167136,6.407049,14.219663,0.000000,9.951132,3.717168,5,5,5,0,8,15,79.04,0,503,4.30,C:\Users\lrf44\Desktop\M12_B.fits
1183,251.731958,-1.932452,251.731845,-1.931822,1518,395,1520.026,406.361,1,+767.281,1.0000,+31.2375,D.N.,-7.2124,+0.0442,0,B,5.564734,5.803499,5.435289,5.328760,5.631983,0.000000,1.476866,1.456806,5,5,5,0,8,15,79.04,0,511,12.56,C:\Users\lrf44\Desktop\M12_B.fits
1184,251.716042,-1.932396,251.716024,-1.932347,1805,396,1805.335,396.888,1,+403.281,1.0000,+27.4292,D.N.,-6.5140,+0.0738,0,B,5.763274,6.436360,6.083156,5.228837,6.680442,0.000000,2.763833,1.881325,5,5,5,0,8,15,79.04,0,501,4.27,C:\Users\lrf44\Desktop\M12_B.fits
1185,251.803105,-1.932396,251.803011,-1.932397,235,396,236.694,395.989,1,+2760.42,1.0000,+74.6405,D.N.,-8.6024,+0.0294,0,B,11.604674,8.887382,13.654781,8.347597,14.887625,0.000000,5.937882,5.340554,5,5,5,0,8,15,79.04,0,503,7.19,C:\Users\lrf44\Desktop\M12_B.fits
1186,251.710885,-1.932230,251.710846,-1.932198,1898,399,1898.712,399.568,1,+737.464,1.0000,+30.5697,D.N.,-7.1694,+0.0450,0,B,5.332266,4.452126,5.273002,4.996601,5.468138,0.000000,1.449161,1.417273,5,5,5,0,8,15,79.04,0,515,3.68,C:\Users\lrf44\Desktop\M12_B.fits
1187,251.763178,-1.931953,251.763136,-1.931897,955,404,955.766,405.022,1,+62504.4,1.0000,+262.144,D.N.,-11.9898,+0.0046,0,B,15.240354,12.354152,17.886451,6.425880,19.540408,0.000000,7.875580,7.947551,5,5,5,0,8,15,79.04,0,507,4.70,C:\Users\lrf44\Desktop\M12_B.fits
1188,251.756413,-1.932286,251.756382,-1.932269,1077,398,1077.549,398.297,1,+427.651,1.0000,+25.6535,D.N.,-6.5777,+0.0651,0,B,5.335144,5.776521,5.303429,5.603201,5.517894,0.000000,1.524901,1.532447,5,5,5,0,8,15,79.04,0,514,4.40,C:\Users\lrf44\Desktop\M12_B.fits
1189,251.754472,-1.932341,251.754445,-1.932247,1112,397,1112.487,398.694,1,+86.6882,1.0000,+17.5687,D.N.,-4.8449,+0.2200,0,B,5.577134,5.984352,5.706171,5.479934,6.004415,0.000000,1.870711,1.501085,5,5,5,0,8,15,79.04,0,504,11.92,C:\Users\lrf44\Desktop\M12_B.fits
1190,251.810425,-1.932063,251.810940,-1.931919,103,402,93.718,404.615,1,+64496.3,1.0000,+299.117,D.N.,-12.0238,+0.0050,0,B,25.031673,14.134584,34.298247,9.070837,43.545285,0.000000,26.856425,15.906723,5,5,5,0,8,15,79.04,0,499,4.15,C:\Users\lrf44\Desktop\M12_B.fits
1191,251.772106,-1.932120,251.772076,-1.932052,794,401,794.547,402.228,1,+5873.92,1.0000,+79.6892,D.N.,-9.4223,+0.0147,0,B,8.250537,8.109911,8.630894,6.456695,8.983790,0.000000,2.495692,2.199652,5,5,5,0,8,15,79.04,0,505,4.82,C:\Users\lrf44\Desktop\M12_B.fits
1192,251.810979,-1.931953,251.810946,-1.931917,93,404,93.605,404.636,1,+64483.2,1.0000,+299.095,D.N.,-12.0236,+0.0050,0,B,25.031673,14.134584,34.298247,9.105102,43.545285,0.000000,26.856425,15.906723,5,5,5,0,8,15,79.04,0,499,4.17,C:\Users\lrf44\Desktop\M12_B.fits
1193,251.760239,-1.932175,251.760239,-1.932176,1008,400,1008.005,399.983,1,+813.298,1.0000,+34.2387,D.N.,-7.2756,+0.0457,0,B,6.711723,6.974762,6.944549,6.402563,7.288448,0.000000,2.214623,1.906696,5,5,5,0,8,15,79.04,0,498,3.60,C:\Users\lrf44\Desktop\M12_B.fits
1194,251.758631,-1.932120,251.758602,-1.932076,1037,401,1037.519,401.789,1,+1052.24,1.0000,+35.9415,D.N.,-7.5553,+0.0371,0,B,5.972542,6.226387,6.025788,6.205933,6.263998,0.000000,1.712702,1.560011,5,5,5,0,8,15,79.04,0,506,4.62,C:\Users\lrf44\Desktop\M12_B.fits
1195,251.780036,-1.932175,251.779972,-1.932160,651,400,652.156,400.277,1,+512.700,1.0000,+27.3868,D.N.,-6.7747,+0.0580,0,B,6.805809,6.961221,6.783200,6.723991,6.958075,0.000000,1.551686,1.553979,5,5,5,0,8,15,79.04,0,510,3.73,C:\Users\lrf44\Desktop\M12_B.fits
1196,251.743270,-1.932230,251.743286,-1.932155,1314,399,1313.714,400.367,1,+95.8892,1.0000,+19.2684,D.N.,-4.9544,+0.2182,0,B,5.370167,5.797672,5.292694,5.554602,5.548475,0.000000,1.666848,1.674870,5,5,5,0,8,15,79.04,0,513,3.21,C:\Users\lrf44\Desktop\M12_B.fits
1197,251.797005,-1.932119,251.796975,-1.932078,345,401,345.543,401.743,1,+878.278,1.0000,+46.3280,D.N.,-7.3591,+0.0573,0,B,9.377347,8.272478,11.444929,7.712571,13.269812,0.000000,6.722505,3.584170,5,5,5,0,8,15,79.04,0,499,4.36,C:\Users\lrf44\Desktop\M12_B.fits
