15.53,SourceIntensityB,,SourceIntensityV,,Bmag,Vmag
,653.062,,2384.68,,19.66521661,18.88765073
,326.72,,614.739,,20.41716334,20.35949909
,133.923,,604.982,,21.38546472,20.37686987
,1357.13,,4906.4,,18.87104901,18.10431863
,652.846,,1164.05,,19.66557577,19.66629692
,656.559,,2363.09,,19.65941824,18.89752535
,656.449,,2363.56,,19.65960016,18.89730943
,68.431,,384.956,,22.11447042,20.86769828
,46.8007,,247.274,,22.52697177,21.34827987
,185.049,,726.1,,21.03438578,20.17873492
,1372.27,,4964.66,,18.85900372,18.09150223
,1372.29,,4906.54,,18.85898789,18.10428765
,1121.1,,3815.83,,19.07849176,18.37725346
,196.986,,1239.69,,20.96651424,19.59794326
,144.757,,685.03,,21.30100371,20.24195203
,159.244,,668.667,,21.19744495,20.26820128
,107.856,,505.103,,21.62049187,20.57277614
,303.634,,1228.66,,20.49672664,19.60764671
,491.241,,1779.87,,19.97436612,19.2052553
,1121.1,,3817.52,,19.07849176,18.37677271
,133.063,,641.028,,21.39245936,20.31403351
,90.8989,,425.739,,21.80620607,20.75836742
,30.8319,,379.939,,22.98010192,20.88194132
,818.023,,2808.97,,19.42068885,18.70985826
,147.578,,564.533,,21.28004859,20.45200267
,382.723,,1534.52,,20.24539124,19.36629463
,383.104,,1532.39,,20.24431092,19.36780274
,491.241,,1782.41,,19.97436612,19.20370698
,296.706,,1089.26,,20.52178682,19.73839712
,412.194,,1488.56,,20.16484848,19.39931015
,888.512,,3097.78,,19.3309444,18.60359958
,280.626,,1080.33,,20.58228288,19.74733492
,505.377,,1793.23,,19.94356396,19.19713602
,61.9415,,360.036,,22.22264835,20.94036119
,280.83,,1066.02,,20.58149389,19.76181263
,137.284,,570.799,,21.35855283,20.440018
,190.626,,759.789,,21.0021473,20.1294935
,190.626,,759.789,,21.0021473,20.1294935
,155.426,,611.084,,21.22379347,20.36597373
,95.0019,,595.147,,21.75827191,20.39466539
,71.7083,,369.333,,22.06367907,20.91268072
,118.505,,511.214,,21.51826095,20.55971916
,574.929,,2054.88,,19.8035671,19.04925985
,77.2987,,361.421,,21.98217217,20.93619255
,65.9065,,473.989,,22.15528202,20.64180535
,909.291,,3188.69,,19.30584541,18.57219526
,669.943,,2357.09,,19.63750801,18.90028559
,84.664,,346.399,,21.88335568,20.98228443
,61.5447,,337.301,,22.22962599,21.01118194
,752.68,,2629.41,,19.5110767,18.78158023
,307.939,,1175.17,,20.4814409,19.65597427
,186.525,,742.55,,21.02576002,20.15441175
,138.661,,608.176,,21.34771682,20.37115281
,144.12,,666.125,,21.30579201,20.27233667
,60.7909,,327.353,,22.24300621,21.04368519
,753.376,,2629.41,,19.51007319,18.78158023
,697.214,,2408.35,,19.59418739,18.876927
,417.138,,1576.31,,20.15190325,19.33712193
,1019.83,,3458,,19.18128318,18.48416354
,45.6283,,315.431,,22.55451692,21.08396508
,625.266,,2178.83,,19.71244061,18.98566764
,519.246,,546.352,,19.91416974,20.48754467
,519.546,,2083.72,,19.91354263,19.03412761
,128.828,,631.116,,21.42757698,20.33095303
,130.194,,581.63,,21.41612522,20.41960901
,60.6813,,315.167,,22.24496545,21.08487416
,248.199,,1067.67,,20.71560257,19.76013341
,285.639,,1225,,20.56305888,19.61088579
,153.36,,681.326,,21.23832239,20.2478386
,253.367,,1137.17,,20.69322752,19.69166252
,280.963,,1001.43,,20.58097981,19.82967451
,519.132,,1881.69,,19.91440814,19.14485582
,126.113,,503.33,,21.450703,20.57659397
,27.7395,,262.978,,23.09485607,21.28142746
,501.382,,1791.11,,19.95218079,19.19842036
,98.5666,,365.744,,21.7182782,20.92328298
,28.0225,,241.061,,23.08383545,21.37590862
,98.5951,,369.07,,21.71796431,20.91345415
,643.897,,2496.08,,19.68056164,18.83807976
,1201.71,,4541.97,,19.00310345,18.18811535
,182.648,,723.485,,21.04856534,20.18265218
,138.888,,1162.74,,21.34594083,19.66751948
,420.348,,2697.54,,20.14358018,18.75380627
,253.824,,883.057,,20.69127093,19.96625416
,146.962,,639.895,,21.28459001,20.31595422
,65.0601,,318.812,,22.16931582,21.07238936
,236.357,,979.432,,20.76868147,19.85379029
,330.916,,1260.48,,20.40330823,19.57988611
,127.287,,535.294,,21.44064251,20.50974507
,90.3436,,478.615,,21.81285916,20.63126024
,62.1279,,351.233,,22.21938596,20.96723773
,97.7094,,503.585,,21.72776177,20.57604404
,359.862,,1277.22,,20.31226267,19.56556173
,29.5158,,288.326,,23.02746624,21.18151649
,107.688,,481.334,,21.62218436,20.62510966
,150.69,,736.269,,21.25739156,20.16363472
,150.69,,736.269,,21.25739156,20.16363472
,131.286,,562.803,,21.4070566,20.455335
,313.443,,1116.6,,20.4622062,19.71148195
,576.598,,2032.06,,19.80041981,19.06138469
,232.366,,938.175,,20.78717119,19.90051637
,297.603,,1148.17,,20.51850938,19.68121052
,276.794,,1223.42,,20.59721096,19.61228707
,51.3178,,362.937,,22.42693257,20.9316479
,316.988,,1289.88,,20.44999559,19.55485274
,1178.2,,3971.93,,19.02455509,18.33372204
,184.655,,754.87,,21.03669996,20.13654559
,111.09,,443.745,,21.58841522,20.71339233
,1401.35,,5179.47,,18.8362361,18.0455127
,112.005,,486.735,,21.57950911,20.61299457
,351.984,,1485.85,,20.33629533,19.40128859
,52.0282,,280.13,,22.41200564,21.21282695
,104.692,,504.972,,21.6528189,20.57305776
,712.042,,2500.14,,19.57133861,18.83631519
,126.13,,624.456,,21.45055665,20.3424714
,1121.4,,3873.48,,19.07820126,18.36097271
,658.245,,2289.87,,19.65663372,18.93169894
,227.156,,1102.78,,20.81179211,19.72500381
,226.742,,1102.62,,20.81377271,19.72516134
,129.053,,701.844,,21.42568238,20.21562453
,13285.1,,62867.9,,16.39419057,15.33515362
,390.735,,1708.12,,20.22289685,19.24993006
,303.028,,1257.04,,20.49889574,19.58285326
,577.074,,2783.64,,19.79952387,18.71969334
,190.968,,761.935,,21.00020114,20.1264312
,73.3298,,354.91,,22.03940139,20.95593042
,218.878,,1000.13,,20.85209736,19.83108487
,620.163,,2873.42,,19.72133801,18.68522823
,204.351,,845.332,,20.92666072,20.01365773
,56.0611,,396.736,,22.3309486,20.83497198
,470.227,,1729.82,,20.02183374,19.23622372
,181.328,,886.702,,21.05644046,19.96178179
,99.1556,,363.304,,21.71180952,20.93055056
,39.9174,,247.245,,22.69969703,21.34840721
,224.841,,942.238,,20.82291387,19.89582447
,490.168,,1680.75,,19.97674025,19.26746821
,3493.45,,15119,,17.84446631,16.88241834
,956.47,,3251.77,,19.25092426,18.55092646
,726.588,,2597.55,,19.54938209,18.79481622
,152.347,,1137.66,,21.24551787,19.69119479
,88.4344,,340.722,,21.83604956,21.00022557
,580.021,,2177.76,,19.79399335,18.98620097
,146.52,,653.992,,21.28786037,20.29229492
,65.6177,,337.222,,22.16005013,21.01143626
,396.745,,1437.16,,20.20632399,19.43746321
,1219.92,,4556.39,,18.98677426,18.18467378
,525.427,,2017.29,,19.90132168,19.06930517
,208.054,,910.901,,20.90716247,19.93254806
,147.738,,556.218,,21.2788721,20.46811341
,105.983,,335.019,,21.63951212,21.01855241
,236.298,,969.706,,20.76895253,19.8646258
,43.338,,220.439,,22.61043048,21.47300493
,38.2452,,236.622,,22.7461603,21.39608821
,318.717,,1237.01,,20.44408957,19.60029298
,69.7437,,279.435,,22.09384018,21.215524
,815.093,,2919.17,,19.42458473,18.66807754
,78.5333,,275.918,,21.96496802,21.22927592
,71.7458,,381.695,,22.06311143,20.87693483
,1318.65,,5284.14,,18.90227879,18.02379022
,690.263,,2467.07,,19.60506615,18.85077233
,348.915,,1271.49,,20.34580354,19.57044364
,215.951,,810.649,,20.86671459,20.05914388
,242.691,,948.654,,20.73996846,19.8884564
,53.6286,,312.577,,22.37911149,21.09383346
,2063.91,,8504.85,,18.41587575,17.50705936
,330.88,,1208.77,,20.40342635,19.62536683
,73.0155,,280.671,,22.04406498,21.21073215
,82.0134,,348.212,,21.9178906,20.97661667
,122.186,,491.8,,21.48504902,20.6017547
,2063.87,,8504.85,,18.4158968,17.50705936
,35.9372,,275.117,,22.81374205,21.23243244
,164.677,,720.729,,21.16102027,20.18679602
,22.069,,280.882,,23.343146,21.20991624
,118.26,,604.078,,21.52050795,20.37849346
,573.195,,1996.53,,19.80684666,19.08053641
,135.938,,649.487,,21.36925045,20.29979985
,547.135,,2221.81,,19.8573664,18.96445872
,612.046,,2316.86,,19.73564248,18.91897653
,547.099,,2221.81,,19.85743784,18.96445872
,31.5105,,312.729,,22.9564644,21.09330562
,46.1281,,282.809,,22.54268872,21.20249294
,555.52,,2008.44,,19.84085339,19.07407885
,1052.78,,326.191,,19.14675858,21.04754607
,1052.78,,3876.25,,19.14675858,18.36019656
,32639.3,,79512.3,,15.41825055,15.08014022
,32639.3,,79534.1,,15.41825055,15.07984258
,927.101,,3215.24,,19.28478502,18.56319252
,123.599,,492.096,,21.47256525,20.60110142
,64.9676,,339.889,,22.17086058,21.00288323
,463.389,,1780.34,,20.03773834,19.20496863
,950.436,,3239.28,,19.25779545,18.55510478
,93.909,,551.626,,21.7708346,20.47711419
,300.361,,1201.3,,20.50849379,19.63209732
,250.774,,1006.03,,20.70439637,19.82469868
,147.668,,666.982,,21.27938666,20.27094072
,107.471,,496.698,,21.62437442,20.59099498
,173.299,,695.456,,21.1056125,20.22555186
,107.471,,496.866,,21.62437442,20.59062781
,333.929,,1254.7,,20.3934673,19.58487626
,32648.1,,79519,,15.41795786,15.08004873
,46.2182,,280.91,,22.54057007,21.20980801
,113.923,,362.261,,21.56107411,20.93367205
,91.161,,395.124,,21.80307994,20.83939248
,120.556,,502.9,,21.49963057,20.57752192
,84.1133,,454.638,,21.89044096,20.68706168
,200.659,,815.971,,20.94645603,20.0520392
,197.922,,814.294,,20.96136746,20.05427292
,184.496,,788.254,,21.03763525,20.08956055
,219.382,,807.031,,20.84960016,20.06400046
,51.6772,,364.804,,22.4193552,20.92607703
,235.145,,938.122,,20.77426327,19.90057771
,41.7498,,237.587,,22.65096664,21.39166932
,413.771,,1585.82,,20.16070252,19.33059128
,45.0451,,205.174,,22.56848375,21.55092019
,84.8524,,382.963,,21.88094231,20.87333397
,54.1624,,284.298,,22.36835789,21.1967915
,957.397,,3344.56,,19.24987249,18.52037853
,253.97,,963.666,,20.69064659,19.87140967
,232.225,,889.718,,20.78783021,19.95809507
,321.758,,1281.94,,20.43377926,19.56155676
,533.579,,2106.21,,19.88460582,19.02247183
,148.916,,552.684,,21.27024924,20.47503378
,101.019,,435.891,,21.69159498,20.73278125
,156.752,,779.178,,21.21456991,20.1021343
,425.287,,1551.11,,20.13089737,19.35461951
,308.569,,1114.02,,20.47922191,19.71399354
,129.46,,544.659,,21.42226363,20.4909143
,274.363,,1105.26,,20.60678878,19.72256488
,61.2948,,291.914,,22.23404356,21.1680887
,188.121,,719.809,,21.01650944,20.18818283
,137.982,,1817.86,,21.35304655,19.18232492
,459.459,,1722.8,,20.04698573,19.24063885
,302.996,,1076.13,,20.4990104,19.75156416
,1359.67,,5505.91,,18.86901885,17.97915324
,1376.29,,5270.91,,18.85582776,18.02651201
,60.7289,,245.91,,22.2441141,21.35428553
,59.8087,,245.91,,22.26069173,21.35428553
,59.9434,,245.91,,22.25824921,21.35428553
,46.0932,,382.208,,22.54351049,20.87547658
,36.006,,170.851,,22.81166545,21.7496822
,59.8087,,245.694,,22.26069173,21.35523963
,1.01075,,245.91,,26.69099327,21.35428553
,343.752,,1305.75,,20.36198956,19.54157592
,582.465,,2046,,19.78942806,19.05396193
,2780.61,,11992.9,,18.09225244,17.13391548
,554.009,,1987.44,,19.84381059,19.08549094
,206.289,,871.721,,20.91641246,19.98028224
,218.411,,756.503,,20.85441637,20.13419937
,543.53,,1973.18,,19.86454384,19.09330925
,543.53,,1969.67,,19.86454384,19.09524233
,4319.69,,16468.2,,17.61397119,16.78961068
,212.397,,780.442,,20.8847317,20.10037443
,705.853,,2427.47,,19.58081698,18.86834133
,312.725,,1153.97,,20.46469614,19.67573971
,135.551,,524.829,,21.37234583,20.53118145
,66.1846,,369.233,,22.15071027,20.91297474
,389.655,,1327.8,,20.22590201,19.52339435
,640.02,,2514.25,,19.68711878,18.83020486
,236.786,,898.856,,20.76671259,19.9470007
,35.5652,,225.736,,22.8250395,21.44722395
,42.2753,,260.194,,22.6373859,21.29298281
,714.612,,2529.87,,19.56742688,18.8234805
,101.893,,417.455,,21.68224177,20.77970184
,151.051,,761.166,,21.25479363,20.12752756
,123.6,,524.707,,21.47255646,20.53143386
,122.75,,530.371,,21.48004889,20.51977658
,200.644,,814.469,,20.9465372,20.05403961
,930.149,,3314.61,,19.28122133,18.53014492
,48.1177,,355.883,,22.49684049,20.9529579
,1239.71,,4314.63,,18.96930238,18.24386711
,27.936,,250.127,,23.08719209,21.33582457
,89.9321,,398.723,,21.8178158,20.82954779
,795.114,,3511.87,,19.45152914,18.46737993
,80.7295,,310.28,,21.93502198,21.10184155
,262.985,,1019.7,,20.6527752,19.81004496
,152.831,,705.946,,21.242074,20.2092973
,52.0412,,280.869,,22.41173439,21.20996649
,38.7425,,244.048,,22.73213354,21.36253788
,59.1568,,227.615,,22.27259096,21.43822381
,91.135,,461.321,,21.80338965,20.67121795
,866.044,,2987.15,,19.35875275,18.64308343
,419.438,,1492.1,,20.14593321,19.39673118
,133.524,,534.956,,21.38870431,20.51043085
,122.05,,1097.56,,21.48625818,19.73015533
,1248.8,,4207.55,,18.96137042,18.27115279
,1242.18,,4366.91,,18.96714131,18.2307904
,154.788,,641.51,,21.22825942,20.31321743
,106.253,,511.514,,21.63674964,20.5590822
,65.2387,,267.121,,22.16633939,21.26445593
,500.399,,1830.38,,19.95431156,19.17487285
,46.8404,,360.516,,22.52605115,20.93891465
,500.114,,1662.82,,19.95493011,19.27911291
,106.633,,505.195,,21.63287357,20.5725784
,107.012,,535.076,,21.62902144,20.51018733
,108.838,,492.162,,21.61065126,20.60095581
,356.511,,1289.85,,20.3224203,19.55487799
,129.048,,494.447,,21.42572445,20.59592664
,254.987,,948.702,,20.68630754,19.88840147
,483.548,,1652.99,,19.99150366,19.28555044
,574.562,,3020.05,,19.80426039,18.63119068
,97.4181,,352.455,,21.7310035,20.96346682
,314.382,,1258.42,,20.45895846,19.58166198
,34.9641,,370.713,,22.84354676,20.90863147
,315.302,,1151.07,,20.45578583,19.67847167
,1196.88,,4131.63,,19.00747612,18.29092245
,1196.81,,4130.96,,19.00753962,18.29109853
,458.753,,1519.84,,20.04865535,19.37673133
,311.467,,1109.63,,20.46907254,19.71828053
,99.8323,,307.339,,21.70442495,21.11218182
,194.734,,1924.99,,20.97899818,19.12015481
,194.932,,1924.99,,20.97789479,19.12015481
,189.587,,677.79,,21.00808125,20.25348812
,114.788,,521.21,,21.55286142,20.53869416
,803.035,,2831.21,,19.44076646,18.7012958
,140.225,,480.848,,21.33553902,20.62620647
,60.9485,,516.155,,22.24019509,20.54927566
,219.512,,792.058,,20.84895697,20.08433355
,105.833,,500.006,,21.64104987,20.58378797
,250.792,,968.872,,20.70431844,19.86556
,574.307,,2107.94,,19.80474237,19.0215804
,96.8725,,430.266,,21.73710137,20.74688344
,424.577,,1676.71,,20.13271148,19.27008112
,68.6362,,289.788,,22.11121956,21.17602501
,602.107,,2149.34,,19.75341845,19.00046321
,184.129,,763.35,,21.03979715,20.12441673
,235.213,,926.396,,20.77394934,19.91423433
,44.2969,,286.92,,22.5866693,21.18682395
,216.798,,830.463,,20.86246446,20.03292529
,421.232,,1484.17,,20.14129925,19.40251689
,239.044,,869.327,,20.75640802,19.98326809
,92.0014,,412.178,,21.79311655,20.79351399
,60.8162,,261.102,,22.24255444,21.28920051
,98.1229,,461.559,,21.7231767,20.67065795
,125.425,,522.328,,21.45664237,20.53636774
,1346.23,,5751,,18.87980448,17.93186759
,131.527,,547.026,,21.40506535,20.48620609
,1117.04,,5020.06,,19.08243083,18.07945374
,155.073,,823.972,,21.22626217,20.04144487
,1112.82,,3744.05,,19.08654033,18.39787191
,402.006,,1653.56,,20.1920213,19.28517611
,963.525,,3268.97,,19.24294517,18.54519867
,51.0525,,398.126,,22.43256011,20.83117466
,706.861,,2381.17,,19.57926759,18.88925
,14.6922,,250.611,,23.78488556,21.33372568
,2803.6,,11887.1,,18.08331251,17.14353622
,1346.23,,5761.63,,18.87980448,17.92986259
,151.201,,657.695,,21.25371598,20.28616466
,74.7759,,306.482,,22.01819852,21.11521358
,46.6635,,237.012,,22.53015937,21.39430017
,79.8063,,304.965,,21.9475097,21.12060101
,292.532,,1079.31,,20.53716919,19.74836051
,143.203,,549.574,,21.31272235,20.48116056
,148.348,,737.008,,21.2743984,20.1625455
,130.399,,557.44,,21.41441699,20.46573069
,793.511,,2577.91,,19.45372026,18.80305663
,1512.02,,5951.73,,18.7537088,17.89461795
,65.1936,,526.696,,22.16709023,20.52732596
,244.817,,933.91,,20.73049871,19.90546344
,163.477,,613.559,,21.16896099,20.36158518
,3891.6,,16106.6,,17.72728215,16.81371632
,72.8801,,344.102,,22.04608024,20.98950802
,201.526,,774.056,,20.94177493,20.10929505
,43.98,,231.711,,22.59446458,21.41885938
,140.847,,620.515,,21.33073364,20.3493453
,911.208,,2922.76,,19.30355883,18.66674312
,9462.68,,43950.9,,16.76256726,15.72380658
,2216.66,,9198.31,,18.33835493,17.4219559
,182.31,,716.418,,21.05057641,20.19330979
,52.0586,,312.823,,22.41137143,21.09297932
,97.7625,,426.23,,21.72717189,20.75711597
,121.486,,493.219,,21.49128706,20.59862651
,1365.34,,4828.36,,18.86450061,18.1217269
,60.5913,,341.819,,22.24657696,20.99673551
,208.233,,851.303,,20.90622875,20.0060156
,763.807,,2596.56,,19.49514356,18.7952301
,1261.34,,5562.81,,18.95052222,17.96799044
,191.351,,717.041,,20.9980258,20.19236604
,9594.6,,45531.1,,16.74753546,15.68545565
,550.853,,1900.85,,19.85001334,19.13385639
,114.001,,447.703,,21.56033099,20.703751
,101.012,,345.042,,21.69167022,20.9865461
,1322.59,,4491.9,,18.89903955,18.20015081
,84.1332,,445.057,,21.89018412,20.71018692
,63.0747,,277.051,,22.20296466,21.2248267
,166.104,,709.201,,21.15165241,20.20430266
,158.406,,612.215,,21.20317357,20.36396609
,62.4047,,303.288,,22.21455939,21.12658794
,1259.84,,5564.27,,18.95181416,17.96770552
,98.1797,,458.268,,21.72254839,20.67842718
,469.171,,1729.58,,20.02427474,19.23637437
,129.52,,521.92,,21.42176055,20.53721616
,422.15,,1574.43,,20.13893566,19.33841762
,92.2516,,421.481,,21.79016787,20.769281
,1067.48,,4920.47,,19.13170327,18.10120954
,92.9644,,433.454,,21.78181096,20.73886847
,51.6474,,367.705,,22.41998148,20.91747717
,483.832,,1769.04,,19.99086617,19.21188188
,225.979,,762.303,,20.81743243,20.12590694
,127.731,,506.011,,21.43686186,20.57082611
,82.9903,,345.451,,21.9050343,20.98525987
,1036.56,,3364.72,,19.16361653,18.51385368
,528.688,,1856.34,,19.89460401,19.1595822
,179.889,,616.621,,21.06509112,20.35618023
,83.9079,,440.821,,21.89309551,20.72057032
,329.8,,1386.37,,20.40697601,19.47652813
,451.191,,1551.96,,20.06670157,19.3540247
